CustomerID,Name,Email,SignupDate,Country,Age,SpendingScore,AnnualIncome,IsSubscribed
020f478f-76ad-4cd8-9e02-cddd2242a8e5,Dawn Jackson,carloshill@lopez-bullock.biz,2024-11-15,Micronesia,24,44,66024,True
7363203a-f88b-4f16-9628-9b25a512dfd3,Andrew Johnson,joshuafreeman@hotmail.com,2023-07-29,Senegal,60,56,40387,True
c6ec690a-cc34-4a88-bfe4-bbdd49f71cd7,Heather Flores,holtgeorge@hernandez-reilly.com,2024-10-21,Marshall Islands,58,67,109272,False
66fd1792-ac80-4b28-8987-b6d5d34b1b4f,Jermaine Guerrero,richard51@flores.com,2023-12-24,Dominican Republic,52,12,83106,True
b1357ab0-e10b-4765-9e0f-5c673f3a9a87,John Liu,benjamin42@roberts.com,2024-05-15,Seychelles,64,79,89249,True
4294ff76-ec97-46b2-a80d-19141ef45cc5,Holly Rodriguez,ucolon@olson.com,2024-01-22,Cayman Islands,58,86,119580,False
e3f8f1c8-3d7a-4733-9b06-a86b1bd758c7,Ronald Tucker,ricardodickerson@hughes.com,2024-03-28,Micronesia,37,42,55696,False
9baf09ca-7403-40c0-ad05-71f6ba216839,Crystal Obrien,richardmacdonald@gmail.com,2024-03-07,Portugal,18,82,35687,True
996fb12f-b374-42c4-8e59-b3ea0a1031d4,Shawn Carter,chayden@yahoo.com,2023-12-31,Niue,32,1,67630,False
ace9f5d5-386d-4229-8ff4-98f3f73a9cdf,Dr. Andrew Lopez MD,michael86@yahoo.com,2025-02-26,Lao People's Democratic Republic,68,85,52599,True
266580d4-6610-4716-9918-9ad3b0dcb322,Leslie Silva,elizabeth00@rose-reynolds.com,2024-10-05,Guyana,65,30,87204,False
747bef6b-093e-4ada-bebc-7ede054def5c,Jorge Hill,russellchelsea@yahoo.com,2024-12-17,Guam,41,35,32995,False
ddcbbae3-4df9-4a84-a9fd-b06f8d9f8267,Linda Brown,brian67@hansen.com,2024-01-21,Romania,43,47,39007,False
d12d285f-a9e8-4eaa-8b8b-3cd7241c3904,Rachel Shannon,thompsoncody@peters.com,2024-11-28,Faroe Islands,47,27,57653,False
1be8277c-52f6-4ea5-85ff-28753857c0f7,Jennifer Wilson,nvang@martin.com,2024-04-07,Netherlands Antilles,37,24,78971,False
c4ff3978-83f1-47b1-85aa-fd36a8aa0012,Pamela Dunn,houstonmolly@yahoo.com,2024-05-28,Korea,32,17,47700,False
db797b77-4c49-4af3-880d-e155e903db3e,David Moore MD,edavis@ballard-miller.com,2024-04-29,Algeria,47,54,38198,False
762565aa-09c5-4329-a74d-456266989cb7,Matthew Hanson,mark61@gmail.com,2023-12-06,United States Virgin Islands,45,5,43098,True
a771d01b-6289-4de8-90fc-abc3011a45e4,Joseph Sparks,jessica27@hotmail.com,2023-10-04,Montenegro,29,57,101518,False
c7408e6f-a29c-4e55-a82c-0d8aae0594c2,Victoria Compton,lwatson@garrett.com,2023-11-06,Nicaragua,25,11,82798,True
b1bf2a03-8190-473e-a71a-dd4669bc938a,Cheryl King,nicholas34@hotmail.com,2023-09-27,Isle of Man,48,9,73379,False
2ad2f50a-0a91-4f17-8247-e9ef2b070ac5,William Owens,holtcynthia@knight-elliott.com,2024-02-04,Western Sahara,55,15,72239,True
323ebceb-256e-48c6-a93d-f9dd117621ff,Christina Shea,ghoward@yahoo.com,2025-04-08,Bolivia,41,51,51991,True
bb0d7d9f-1034-4a8b-b3fb-540b7c6114da,Gregory Moyer,robert43@yahoo.com,2025-03-15,Peru,50,32,23438,True
5568aa2a-8ac2-4f40-adf6-69bd6ccad682,Michelle Johnson,brettlee@kelley-henry.com,2024-12-20,Paraguay,31,35,75289,True
ecc514be-e918-4276-81b2-232c9e0226fb,Renee Donaldson,denisecarrillo@hotmail.com,2024-02-14,Afghanistan,48,32,36083,False
fadacfd9-3874-4121-a049-1689081dd0c0,Patrick Powell,christina83@ruiz-golden.com,2025-06-11,Moldova,27,70,43869,True
360c1426-7f73-4ade-94bf-2d1c3c7aefeb,David Adams,crystalhobbs@gmail.com,2024-07-04,Kazakhstan,67,80,90087,True
bfc2a9a5-7ad2-4f00-b630-00aae8631533,Robert Kim,yshaffer@hotmail.com,2024-12-16,Grenada,28,87,69257,True
d1464a43-361d-4e5e-ab2a-c791f49f7867,John Fox,laurie81@gmail.com,2024-09-04,Tunisia,40,8,47301,True
81b77fa2-19ce-4afc-8743-cbde06e5fe6f,Cindy Clark,coreynichols@gmail.com,2023-08-09,Andorra,47,65,98454,False
c526466c-83ca-42d0-8189-3073240e6c97,Michael Edwards,kimbradley@berry.com,2024-07-01,Oman,65,17,21337,True
0867cfb0-674c-4d93-afa0-e0da0602dda9,Christopher Castillo,johnsonolivia@hotmail.com,2025-01-14,Romania,18,8,75755,False
2ea84c49-c993-4c26-a36d-bec21e55aeb3,Danielle Lewis,qhendrix@turner.com,2025-03-08,Central African Republic,44,47,84997,False
04942d0d-6757-415f-b443-6df7463ef401,Angela Ponce,solismelissa@wong-moore.info,2025-01-30,Iraq,40,34,20113,True
8dacfbea-1011-4c89-89f8-23b4a982d41e,Gina Brown,gregacevedo@hotmail.com,2024-10-28,Somalia,32,70,47717,False
cd245216-1440-4828-82d8-ddbbf4d158f1,Alisha Ryan,gwalker@hodge-navarro.net,2025-04-05,Oman,32,75,42423,False
43c4f0e4-33e0-40aa-a38b-d7271b66c4dd,Robert Snyder,stephanieperez@walker.com,2024-09-26,Eritrea,66,9,41784,True
fc479402-1bbb-4615-b4f1-6fe658ba21fb,Dr. Sierra Bernard,barretttiffany@hotmail.com,2023-09-12,Tajikistan,41,39,74637,True
890c34ed-c29b-4846-be9f-e4a7032cd946,Thomas Singh,srich@little-collier.biz,2023-12-22,Aruba,29,17,33860,True
42ea3bd3-2d9c-4266-871b-f5e83d5c6f27,Jared Green,cruzrachel@davis-wells.org,2024-12-14,Algeria,44,84,69364,True
13e8717e-ee1e-4697-9833-afe0ca1d52b6,Zachary Parker,coltongonzales@hotmail.com,2024-12-15,Rwanda,51,24,72723,False
6f712905-45ff-4774-b86a-eca946b6155a,Howard Brennan,nhoward@yahoo.com,2025-06-28,Nigeria,18,43,62111,False
358036a9-b4bf-4036-a4ba-9e7c3ca0a439,Anna Wright,pwilson@gmail.com,2025-03-15,French Southern Territories,38,62,95924,True
86021b1e-6236-44e1-8173-4d1963c27e49,Michael Taylor,coreyparsons@bowman.net,2025-02-01,Hong Kong,50,67,84131,False
b7f966a9-cf4a-4575-9e29-0d8cff25fcd8,Angela Sawyer,william49@duncan.com,2025-01-21,Jordan,23,16,33510,False
83ceef97-cfb5-43a3-98ab-f5fec5b212b8,Matthew Gardner,collin37@torres-martinez.biz,2025-02-01,Japan,65,4,105679,True
dbaf8b73-b25a-45b6-836d-663ec57a622e,Dr. Patrick Nelson,gary97@jackson.info,2024-09-11,Kiribati,54,69,117507,True
e306bb49-6024-4aa9-ae1e-e000ce73366f,Courtney Peterson,gomezjames@hotmail.com,2023-07-23,Nepal,52,85,61377,False
7d5bb27d-67e2-49ce-819f-fc1d9f552db4,Lindsay Scott,nholden@parrish.com,2024-05-14,Saint Pierre and Miquelon,56,55,68860,False
20383bcc-abef-4d5b-9775-46f5fd429353,Michael Bell,danielvillarreal@yahoo.com,2025-02-23,Colombia,40,63,64068,True
8f764afe-7d06-42d5-afe6-cd95d723f0fc,Lee Diaz,laura70@maynard.com,2025-02-22,Sudan,23,64,116403,False
897f6a1d-fb29-4591-bc69-58655d249d57,Adam Compton,vbrown@yahoo.com,2024-03-17,Argentina,37,5,116885,True
c76abfbc-36ab-457e-90ff-e09910af91b1,Jacqueline Steele,taylorcassandra@gmail.com,2025-05-04,Saint Vincent and the Grenadines,30,12,118068,True
ff15aba1-1e01-4e3a-80dd-deaac5f1e0b4,Sarah Baker MD,javierchambers@walker.com,2023-11-21,Montenegro,26,12,24544,False
e6dad9aa-d0d7-45b2-b894-12a5d491f6f4,Charles Novak,shernandez@yahoo.com,2023-10-09,Samoa,56,98,106228,True
9022099b-d8aa-434f-bb2e-51c301eadf28,Thomas Odonnell,priscillaconway@mendez.info,2024-01-15,Sweden,36,53,22637,True
360cef72-79ea-472c-bd9b-613f1018c5ab,Taylor Chambers,adamschristopher@cunningham-hughes.com,2024-08-07,Sierra Leone,41,76,118151,False
ddcf5771-d42b-4360-a00f-4522472c7ee2,Sabrina Nunez,dylan46@cunningham.net,2025-03-06,Sao Tome and Principe,55,86,116148,False
a05331eb-1871-401a-94e0-b0812bffc29b,Cynthia Savage,ctaylor@arnold.com,2025-05-16,Venezuela,24,59,36489,False
f81013a8-93dd-45e9-b15d-bff08a9e8ed9,Stephanie Lawson,pramirez@king-zimmerman.com,2025-06-03,Germany,47,69,76538,True
e741fd9c-4b5f-4e14-aa39-04bfac94cbe2,Scott Hamilton,heatherwarner@gmail.com,2025-01-04,Antarctica (the territory South of 60 deg S),25,14,49754,False
88f8744b-bb4c-4601-afb8-27a9f92db40f,Jennifer Griffin,maria72@gmail.com,2024-01-08,Indonesia,55,32,98231,False
7fb1a338-d9fa-4ad0-b7e9-9b91303d2d0a,David Cook,aaronmarshall@smith.com,2024-08-29,Micronesia,32,69,110367,True
8b75c603-7d48-4ec4-9a75-565b73723a87,Anthony Dickson,catherineprice@riddle-ramirez.info,2025-05-22,Iceland,54,84,39450,False
492c40e1-02f9-4c25-92c4-39aba55d264b,Craig Cabrera,johnsontina@wright-foster.com,2024-03-23,Saint Lucia,38,26,94876,True
d30a5cf9-3d17-412b-b4ef-6846fc5194ca,Susan Kim,nataliebecker@white.org,2024-07-23,Slovenia,46,37,96505,False
91e32b1a-a57d-4ddb-9329-6e0e011a3644,Alisha Clarke,sandra07@gmail.com,2024-06-08,Greece,51,97,79895,False
51371418-e724-49cf-8a74-c5666587e67f,Larry Kelley,xforbes@cain.info,2024-06-28,French Southern Territories,54,93,86159,False
302f00b7-2818-4ba4-a538-61ed709abfb8,Jason Clarke,boonejoseph@garcia-medina.com,2023-12-24,United States Minor Outlying Islands,25,76,82316,False
38540c31-c809-40cb-8dfd-a0b93bd5abb4,Angela Mcgee,kenneth10@reyes.org,2024-01-10,Saint Helena,36,47,118702,False
29b63b35-f5ca-4a16-bd46-d1f9d8185ddd,Sandra Jensen,ryanmcdonald@ramos.com,2024-03-07,Spain,18,61,74165,True
4b1d361a-065f-4514-9d3f-dd03d52f324b,Crystal Cain,caitlin72@taylor-walsh.com,2025-04-09,British Indian Ocean Territory (Chagos Archipelago),44,86,38945,False
67082bdb-35bf-46e7-97fc-8c5a7e753716,John Miller,bgarcia@wallace-garrett.com,2025-02-07,Palau,32,39,54684,False
9effd8a4-b31d-4c87-b85d-74010266b711,Katelyn Davis,wbradford@davis.org,2024-09-09,Bolivia,62,92,103916,True
f07ae416-0cfd-47c5-9f9e-d0b65e4ed3a3,Katherine Gonzalez,nbarton@gmail.com,2025-04-18,Dominican Republic,58,27,37638,False
a41b0e93-b639-463d-802c-b61078697223,Matthew Gould,breannaatkinson@walker.biz,2023-10-23,Somalia,60,76,86513,True
be6e8a24-24ea-4060-aff4-f7159824344c,Kim Lawrence,marthahicks@hotmail.com,2023-10-22,Kyrgyz Republic,54,16,73539,True
2792c64c-7460-4e70-971f-dea95dd4a762,Joseph Wells,cathy07@bishop.net,2023-10-07,Montenegro,23,93,64852,True
37a85aae-0838-492c-bed8-9ca31937560f,Heather Irwin,craigmichelle@gmail.com,2024-01-24,Greece,45,46,27145,False
e9c54019-6152-42ce-87c5-81c504a7dcbe,Carrie Lopez,nlewis@kelly-roberts.org,2025-02-05,British Indian Ocean Territory (Chagos Archipelago),26,41,95111,True
8be16e1e-3fbc-4af0-beab-30d1510d200e,Julia Cameron,jasonharris@gmail.com,2023-12-27,Turkmenistan,34,93,109221,True
ee20558e-7da7-4188-af55-949a0588a6de,Kenneth Tate,qhunter@yahoo.com,2025-04-18,France,32,86,58934,False
6f143fbe-1602-4af8-9235-5789d46a3fd6,Amanda Stevens,anna92@gmail.com,2024-10-27,Somalia,69,44,97504,True
5fc375a0-737c-49dd-85b8-79fd82d190b2,Lisa Brown,alvarezjodi@yahoo.com,2025-03-19,Russian Federation,63,17,106224,True
37549dbf-4732-4063-ad18-ff17baaf338b,Mrs. Angela Phillips MD,howardlarry@hotmail.com,2025-05-28,Pitcairn Islands,50,3,68210,False
ce701968-7b2c-4bbf-889f-e1c3eb98c461,Kevin George,annettemay@wilson-smith.com,2024-04-03,Kyrgyz Republic,30,96,84323,False
24950786-bc52-4cc6-a179-de73d9011e52,Kelly Bennett,christopher35@gmail.com,2024-12-06,Guernsey,30,42,98656,True
d09abd24-fa34-424b-a328-5d09a941024f,Derek Kent,kmartinez@lopez.com,2024-06-28,Tokelau,56,49,48387,False
255425b7-7192-400f-8356-8c9f4898c65b,Wendy Garcia,johnsonpatricia@morris.com,2025-03-01,Morocco,45,41,116014,False
4c04f371-08a2-4b4d-a1e3-65b399e4a9f7,Holly Moran,rchristian@good.com,2025-06-17,Timor-Leste,46,39,104336,False
c5a622a1-fad5-49e2-b2ad-0f398acf0b8d,Diane Hamilton,patrick43@carroll.org,2024-11-10,Norfolk Island,65,37,69346,True
77318095-9dec-4083-876d-3a68b95139a4,Kimberly Merritt,daymark@silva-adams.com,2024-01-05,Libyan Arab Jamahiriya,24,59,57931,False
1e0118fe-4767-4509-82de-b6b9b316fb92,Judy Coleman,howardjennifer@cox-perkins.com,2025-05-01,Dominica,56,14,73735,False
20291ba0-9ea2-4e8a-802a-831448f5c370,Mark Johnson,nicholasescobar@miller.com,2024-11-25,Cameroon,23,72,91395,False
f4b0a8cb-20c9-43c5-a1a6-a9da527827b8,Mr. Cristian Beasley,alexander41@yahoo.com,2025-02-20,Iceland,34,72,41753,True
d6dbcf73-9fdc-48d4-94ca-00c1d6ddc0a6,Glenn Barker,kristin03@hotmail.com,2024-12-02,Wallis and Futuna,22,84,33388,False
10d7d285-7e18-4354-9c9b-f60173bf3310,Dominique Knight,mfaulkner@lopez.net,2025-04-26,China,49,47,25953,True
145535fa-61d1-47a4-bc53-41e514ab24fb,Michael Bruce,xryan@obrien.biz,2024-03-05,Guatemala,34,55,66783,False
683a12d2-f6d5-45b4-9bf3-dac996bd67c7,Tanya Smith,adamsalbert@wu-hicks.org,2024-07-24,Isle of Man,39,7,117944,True
750ee755-eb18-44e0-b7cd-decf39e1ed41,Christina Gonzales,gsmith@yahoo.com,2024-12-01,Tokelau,18,6,109846,False
f4186594-06d4-47f0-ac1d-48cb101ea5b4,Jessica Olsen,myersandrew@terrell.com,2025-01-22,Paraguay,68,99,81079,True
5c18323f-e109-4dbb-82e8-1ed3dc543693,Elizabeth Mcdaniel,vellis@yahoo.com,2023-08-22,Antigua and Barbuda,36,81,74469,True
f407a187-4fa1-4ecd-932a-abe1a7be49d8,Brittany Nichols,jasmine90@conway.com,2024-08-29,Venezuela,62,35,86057,False
3f14466c-4889-4d03-bb58-a5fcf7485d72,Stephen Myers,christine25@walker.com,2024-05-31,Trinidad and Tobago,20,33,29407,False
5dfb9e24-207d-4ce5-adb2-2416754dcf76,Wendy Lawson,wdickerson@jackson.net,2025-04-11,Hong Kong,43,61,23509,False
48790c20-35ef-4e5a-a7ee-b93c0c8366b6,Diane Graves,randy03@gmail.com,2024-12-08,Faroe Islands,33,33,69232,True
035f5779-9b07-4ebb-8b5a-91eb0fcfdfb3,Michael Anderson,jessicaruiz@morse.com,2024-09-01,Kuwait,56,66,56153,False
98ed1d5b-dcae-450c-a26a-77d782531702,Jesse Jones,tina68@hotmail.com,2024-02-22,Antigua and Barbuda,27,25,108620,False
df94cfa8-034b-4376-b063-967b7ab7eb03,James Wolf,hperkins@avila.biz,2023-08-09,Korea,48,72,38898,True
3df35a1b-b6be-415d-83cb-57cb836ed7b7,Danielle Mccann,isaac80@yahoo.com,2024-12-15,Tanzania,62,6,116495,True
2e4d9d07-340b-40a4-90e9-446486c6cfa6,Leah Fernandez,douglasmarisa@romero.biz,2023-07-19,Puerto Rico,28,35,105269,True
c81d859b-e271-48c5-9b7a-26f7841e7b05,David Lee,stevensonmary@james-rodriguez.org,2023-11-18,Ireland,44,97,26255,True
e20b73d3-b4e5-45a6-8e8b-dce46f7335c6,Kim Grant,laurengill@hotmail.com,2025-04-27,Afghanistan,21,95,53499,True
82714e07-3d9e-4c3f-a1ca-fd290b70d45e,Caitlin Lindsey,herreraandrew@hotmail.com,2025-03-18,South Georgia and the South Sandwich Islands,30,87,65956,False
9062e020-ba13-47c7-99df-487100d173d0,Jesse Thompson MD,jennifer69@hotmail.com,2024-07-17,South Georgia and the South Sandwich Islands,57,63,85795,False
2c5be6dc-eb4b-4789-bece-9cf51a5b360a,Samuel Morgan,becknathan@lee.org,2023-09-27,Reunion,38,21,32758,False
a49f2574-b169-415f-8a49-93f7ababbbbc,Timothy Pittman,amyhayes@king.com,2024-11-18,Bulgaria,58,53,85294,True
b11f8388-3e57-48a6-88f8-64113a3c694a,Nathan Shannon,tcisneros@johnson.com,2024-02-28,Saint Helena,37,91,53924,True
fd10ed6a-0091-4e4a-9d4e-3c726feef7fb,Lauren Ray,hinesnicholas@brown.info,2024-07-12,Kuwait,23,29,99227,True
5199bf36-0ab9-4127-8bfc-ae0c719f45bd,Laurie Hebert,vclark@hotmail.com,2024-03-30,Iran,52,95,62319,True
fb20e83c-2120-47c6-b76b-ca8a68fe50a1,Lauren Romero MD,cindy50@gmail.com,2025-06-26,Peru,51,36,22019,True
27080a9b-e893-47e5-9b7c-2524613f0320,Renee Allison,henryjames@yahoo.com,2025-04-06,Saint Barthelemy,69,77,69555,False
36e4f079-536d-455d-a827-f2da56e25847,Laura Mccoy,joseph78@james.com,2024-04-20,Tunisia,58,25,58777,False
9c88d29e-4520-4769-802c-e520c2157d83,April Diaz,james13@hotmail.com,2024-03-17,Kiribati,59,85,31867,True
5284a91d-5f15-453f-b955-7c8ae5104e68,Teresa Martin,landrews@george-mcmahon.com,2023-08-04,French Southern Territories,28,24,49091,True
0c9b4533-6ade-409e-8e6d-03098e77ca41,Hannah Peterson,april27@gmail.com,2023-11-01,Kiribati,48,58,27042,True
ba206a09-ab13-409f-8975-2d221b1854e2,Karen King,justin43@gmail.com,2023-08-12,Panama,51,43,30502,False
f5991db8-672e-421d-9fed-d763aba1a5f6,Lisa Burton,tiffany50@walls-wilson.com,2024-02-23,British Indian Ocean Territory (Chagos Archipelago),65,88,25298,True
e2cbacf6-78c0-47a0-ae10-47ad14b9780e,Raymond Martin,ujimenez@yahoo.com,2023-12-12,Fiji,62,38,113755,True
dcc275da-6448-41d8-a535-fd983c476fc8,Laura Morris,mchambers@davies.biz,2024-10-13,Andorra,43,69,46188,False
cc99bb3b-e075-40f3-a89d-ae7f77330603,Stephen Garcia,chadwhite@yahoo.com,2024-03-25,Vietnam,22,80,95241,True
dfbb1712-1df8-46f9-a846-f3f4f9f3992e,Laura Murray,crawforddalton@yahoo.com,2025-03-03,Cape Verde,55,36,107217,True
a0774ed9-5d0f-4f8e-85e3-7e079e9e8b1e,Anthony Williams,reidheather@hill.biz,2023-11-16,Latvia,30,96,116918,True
093c2eb1-bb33-46a0-8e17-a5814ea2837e,Mr. Christopher Haley DDS,leahhawkins@anderson.com,2024-03-16,Kiribati,22,9,25334,False
13fb27e7-722e-412f-81ae-29abfb69f9ce,Caitlin Martinez,michael04@ayers-fletcher.net,2024-07-22,Mayotte,64,35,70714,False
96917e79-9b9a-4f9d-8695-95f915ed3e99,Edward Medina,thartman@wilson-king.com,2024-03-23,Eritrea,54,28,96314,False
2a13a249-6912-44c3-9800-70f6ce9f18e5,Stephanie Hill,longangela@butler.com,2024-03-11,Saint Vincent and the Grenadines,39,68,31055,True
4fa8393e-6cba-4631-90d4-119dfa30f11c,Michael Jacobs,luisramos@burgess-mitchell.com,2023-12-25,Germany,56,55,44135,True
1b16035d-2477-42ae-a65a-fffbc4d4c341,Amy Leonard,curtisrichmond@yahoo.com,2025-01-12,Mongolia,35,66,101770,False
62d4aeec-c2a7-41e7-baeb-557c6396ecd1,Pam Hogan,colin01@armstrong-wilson.com,2023-12-01,Slovenia,28,32,111881,False
f9e21093-8da5-4632-bc2e-12ca41eb6b13,Eric Kent,thomas50@smith-cardenas.com,2024-08-14,Cambodia,32,50,86779,False
e853a8d4-4676-4e35-ae89-51ed90db46ba,Patricia Fuller,fuentesjessica@yahoo.com,2025-04-09,Colombia,60,81,26856,False
96f68a4d-3090-47e7-a2f0-259fa77cd949,Dennis Torres,angela93@ruiz-crawford.com,2024-08-22,Mali,40,81,28099,False
83bb93c1-2760-4474-9178-5782620a7aed,Laurie Blanchard,turnermatthew@hotmail.com,2025-02-17,Dominica,54,54,83154,False
460d11e8-df2b-45c3-bbb1-b6a84269cd64,David Graves,davidtrevino@ray-byrd.org,2024-02-23,Russian Federation,34,72,112058,True
28c7685f-a910-4196-84f1-5c078b500679,Andrew Potts,kurt72@herring.com,2024-09-24,South Africa,57,3,48023,True
6094231e-f191-4d3e-9f47-4ac141e0c4e4,Scott Walker,tpalmer@rodriguez.com,2025-04-23,Luxembourg,40,36,102209,False
aa478618-fe97-46ae-b424-3b70fe0f54b3,Edward Pearson,johnhughes@logan-rodriguez.net,2024-06-25,Romania,38,17,103695,False
671a2996-06b4-46b6-aee3-d03d0c3d7e15,Eric Morgan,osmith@taylor-harris.info,2023-07-14,New Caledonia,59,73,24222,False
d29a8e8b-925d-4693-bc01-eb791389b854,Jennifer Mcdonald,susanjones@yahoo.com,2023-11-22,Zambia,68,6,26225,False
2d6bccfe-af43-4845-9de1-297b479f536b,Joseph Brown,kylelowe@gmail.com,2023-10-25,Guinea-Bissau,64,72,38474,True
e03fa2d7-ffa1-4951-b750-fea03559fc9e,Jermaine Hill,brownlisa@phillips-hudson.com,2024-06-14,Malaysia,23,46,39758,False
d2215031-df29-46d1-a1ed-5784f10a44d2,Vanessa Brock,vargassarah@wolf.com,2024-09-27,Netherlands Antilles,67,67,59724,False
ee121d48-1335-4ca8-8bab-76c8e1453fcd,Heather Schwartz,elizabethnewman@hotmail.com,2023-08-15,Brunei Darussalam,30,97,115743,True
57293ad8-6896-4082-bc02-82b29068bea6,Elizabeth Lopez,justin03@yahoo.com,2024-02-07,Saudi Arabia,67,84,92328,False
a7bdb45d-5fa4-4db3-8a58-dba7465dbdcc,Anna Allen,ujimenez@yahoo.com,2023-11-16,Greece,35,95,107854,False
c988e94d-73da-4558-abe0-814432054463,Lisa Brooks,sextonmark@yahoo.com,2024-03-08,Korea,50,67,48325,True
d956e55d-4750-495e-b462-53963251d103,Gene Baker,bradley46@gmail.com,2024-06-14,Iceland,56,56,33715,True
ab0ca559-04e2-4f1e-b241-496da72135b2,Joyce Anderson,qmejia@yahoo.com,2024-11-13,Bahamas,68,78,104434,False
172414d5-a6a0-4310-96f7-16cbfe8e547a,Frank Sullivan,melissamueller@gray.com,2024-06-19,Guyana,65,80,45591,False
fa784f22-c69f-4e6e-ba9a-a7c5dc9c9d0f,Michael Mcknight,joshua47@simon-peterson.biz,2024-02-09,Turkmenistan,36,53,58115,False
15a7cfe7-0b70-429d-92e4-c07cd5e36dd7,Stephen Foster,danielcastro@yahoo.com,2023-08-15,Guinea,38,71,47592,True
eacbab5a-ad3c-4aa1-b85c-73d6898cd776,Michael Lloyd,karen71@gonzales-hopkins.info,2023-07-21,Saint Vincent and the Grenadines,40,58,113420,False
6bedccec-48d2-4669-bf0c-f1bc8dc4a83b,Cindy Todd,angiehines@vance-kennedy.com,2024-03-26,Denmark,27,37,73818,True
aa7120b1-94c2-48e7-84ee-e18556f366f6,Mr. William Clark,angelaholt@rivas-coleman.biz,2025-01-15,Somalia,58,68,81170,True
3434f9ef-0f0a-4b20-a93d-a2223b7732fd,Jacqueline Baker,kimberlytaylor@mercado-robbins.com,2025-06-26,British Virgin Islands,61,62,75761,True
6ba1647f-076b-40c7-8829-8abb350ed3cb,Patricia Beltran,hollowayana@taylor.info,2023-12-09,Nauru,25,19,116339,True
61dfaffd-612e-4c57-9a0e-161196319cda,Dustin Griffin,kelly07@gmail.com,2023-08-02,Guadeloupe,50,94,108996,True
d7051163-5c1b-4ed9-b499-731739289439,Gregory Martinez,bethbowen@hotmail.com,2024-12-15,Uruguay,67,88,102356,True
6b34001a-c586-4b73-8a10-fb17d5be262c,Laura Branch,carolyn96@hotmail.com,2025-01-12,Seychelles,47,44,113610,False
45a5cfb2-4042-4e21-837f-796143375bf1,Breanna Reilly,kellyrush@yahoo.com,2024-01-27,Russian Federation,51,21,108418,True
b3bceff2-89ec-48d7-bf35-c23ea0a4d204,Jonathan Wilson,benjamin56@yahoo.com,2024-10-03,Micronesia,40,47,27275,True
35590318-cf0b-4ad9-b72a-1174155e3409,Alicia Stokes,smithsarah@castro.com,2024-08-09,Australia,34,46,31392,False
4b4cda77-8074-416d-b95d-197717bf4b3d,Travis Thompson,james55@hotmail.com,2023-09-14,Thailand,59,85,117237,False
19a42292-3cf0-42ec-94c2-20b3a3ce0d5c,Michael Stout,dsullivan@hotmail.com,2024-05-30,Malaysia,41,18,45981,True
a59df1bf-6d46-4349-a51d-4804f0d4b81d,Alyssa Hodge,allenbenjamin@hotmail.com,2023-09-24,Saint Vincent and the Grenadines,29,21,106999,True
0bb53222-c4a8-4d6c-9018-28dfe7282c06,Sierra Garza,murphywilliam@yahoo.com,2024-11-09,Solomon Islands,41,36,106600,False
c8ea097d-219e-4fa1-b1b5-43249c26b059,Elizabeth Garrison,lfoster@alexander-miller.com,2023-07-27,Syrian Arab Republic,18,23,86951,True
e996a80b-4493-4ed3-b8d2-c5363d36a58c,Christopher Jones,hthomas@hotmail.com,2023-07-07,Pitcairn Islands,62,93,53781,True
1e57e3a7-a97e-4427-9d15-f9728174d1ee,Rachel Cox,kimberlymorales@gmail.com,2024-11-25,Nigeria,23,51,36186,True
2c47849e-c381-435b-980d-3d73e8759e96,Melinda Schneider,kimberlyreed@yahoo.com,2025-04-13,Sao Tome and Principe,64,63,23368,True
3c485ebd-cc08-4fc9-aa38-32ea231fc195,Robert Duncan,hernandezjorge@chung.com,2025-06-09,United Arab Emirates,33,50,40064,False
eb6c42e3-9f29-4104-9118-212706ec99f0,Trevor Torres,tyrone71@sanchez.biz,2023-07-29,Belgium,22,50,29920,True
aa7e5721-bb7c-4c34-b4c7-52b00fb1a6c9,Henry Nelson,turnerronald@parker.com,2023-08-22,Uzbekistan,32,21,41652,False
1d1b2544-d5e4-4e2e-822c-56f17a96ec50,Brianna Whitehead,martinjudy@hotmail.com,2025-03-07,Jamaica,46,86,55050,False
797afc04-b37c-43f5-a1dc-6e604342907e,Taylor Thomas,dowen@ward.biz,2024-11-20,Jordan,19,74,68379,False
a09075bf-b947-4b20-91ca-a860bf7aaa0a,William Mckee,treyes@hotmail.com,2025-03-28,Palestinian Territory,32,46,63112,True
88b2186d-fb30-4845-ac7c-1c9834ac5523,Alexandria Gill,xbarrera@gmail.com,2024-09-14,Serbia,24,80,30716,True
2dd761c2-a49f-42ea-886c-b97489c40cd8,Amanda Rich PhD,mccoyvalerie@hotmail.com,2025-02-10,Switzerland,23,80,24052,True
36032aa0-97a8-4873-9fc1-56b1dda43cec,Peter Velez,armstrongbrittany@yahoo.com,2024-07-30,Guyana,38,67,84931,False
4ba7e316-f16f-49ec-8dbf-1b4c2593cf05,Michelle Ramirez,tonya84@jenkins.info,2023-10-21,Saint Lucia,67,88,62033,False
23708675-7dbb-4c51-9e38-38b69276e7d2,Stephen Thomas,ryanbaxter@roberts.com,2023-12-23,Vanuatu,42,68,46854,False
546770f1-f856-4082-873c-221d6a5ccd20,Terri Branch,raymondjohnson@benjamin-howe.org,2024-05-01,Cape Verde,44,30,38315,True
24223e57-5451-49d9-b123-8672591ce55c,Patricia Carter,thomaschristina@yahoo.com,2025-03-05,Egypt,56,66,102270,False
